title,artist,views
배낭여행 Backpacking,Yoon Jong Shin - Topic,48765
Monthly Project 2020 December Yoon Jong Shin - Destiny (2020 월간 윤종신 12월호 - Destiny),Yoon Jong Shin - Topic,47188
Monthly Project 2020 November Yoon Jong Shin - Over (2020 월간 윤종신 11월호 - 니가...,Yoon Jong Shin - Topic,152712
Monthly Project 2020 October Yoon Jong Shin - Untie (with Shin Chi Reem) (2020 월간 윤종신...,Yoon Jong Shin - Topic,12142
Monthly Project 2020 September Yoon Jong Shin - Foreseeable Future (2020 월간 윤종신...,Yoon Jong Shin - Topic,190855
고백을 앞두고,Yoon Jong Shin - Topic,140889
Starlight,Yoon Jong Shin - Topic,13035
Remember Me (Jong Shin Yoon Version),Yoon Jong Shin - Topic,307714
몇년이 흘러,Yoon Jong Shin - Topic,792
Forbidden Game (with Miyu) (비밀의 마음 (with 미유)),Yoon Jong Shin - Topic,25106
My Type (with Miyu),Yoon Jong Shin - Topic,23573
2021 Monthly Yoon Repair November - December (2021 월간 윤종신 Repair 11월호 - 12월),Yoon Jong Shin - Topic,104566
Patbingsu (팥빙수),Billlie - Topic,686100
Highway Romance (고속도로 로맨스),Billlie - Topic,150276
O Lord  Here and Now (주여 이제는 여기에),Yoon Jong Shin - Topic,13934
Monthly Project 2022 August Yoon Jong Shin - Boolmong (2022 월간 윤종신 8월호 - 불멍),Yoon Jong Shin - Topic,91014
2022 월간 윤종신 7월호 - Summer Drink (with Kingo Hamada),Yoon Jong Shin - Topic,54408
2022 Monthly Yoon June - You're Different (with MINSEO) (2022 월간 윤종신 6월호 - 그댄...,Yoon Jong Shin - Topic,271111
2022 Monthly Yoon June - Rainy Happy Day (with Kingo Hamada) (2022 월간 윤종신 5월호 -...,Yoon Jong Shin - Topic,158010
2022 Monthly Yoon April - Symptom (2022 월간 윤종신 4월호 - 처방전),Yoon Jong Shin - Topic,50822
2022 Monthly Yoon January - Words (2022 월간 윤종신 3월호 - 말),Yoon Jong Shin - Topic,51870
2022 Monthly Yoon Repair January - One-Way (with Jung Seung Hwan) (2022 월간 윤종신 Repair...,Yoon Jong Shin - Topic,490604
2022 Monthly Yoon Repair January - NFT (2022 월간 윤종신 Repair 1월호 - NFT),Yoon Jong Shin - Topic,57673
2021 Monthly Yoon Repair December - Would you? (2021 월간 윤종신 Repair 12월호 - 같이...,Yoon Jong Shin - Topic,133717
After the uphill road (문득 사랑해),Jung-in - Topic,113727
Welcome Summer (Welcome Summer),Yoon Jong Shin - Topic,47261
Summer Man (Summer Man),Yoon Jong Shin - Topic,13394
Don't worry (걱정말아요 그대),JANNABI - Topic,534966
Workaholic (Live),Various Artists - Topic,6412
훨훨 Hwolhwol,Yoon Jong Shin - Topic,38867
비 그리고 눈 Rain and Snow,Yoon Jong Shin - Topic,50167
본능적으로 Instinctively Love Poetry,Yoon Jong Shin - Topic,28637
Monthly Project 2023 February Yoon Jong Shin - Healing Instinct (2023 월간 윤종신 2월호 -...,Yoon Jong Shin - Topic,62890
Monthly Project 2023 March Yoon Jong Shin -Thank You My Friend (with Hareem) (2023 월간...,Yoon Jong Shin - Topic,85139
2023 월간 윤종신 1월호 - 제3자,Yoon Jong Shin - Topic,60230
Monthly Project 2022 November Yoon Jong Shin - Menu (2022 월간 윤종신 11월호 - 메뉴),Yoon Jong Shin - Topic,122142
Still with me (윤종신 Version) (마음에 산다 (윤종신 Version)),Yoon Jong Shin - Topic,32170
Monthly Project 2022 September Yoon Jong Shin - Multiple Personality (2022 월간 윤종신...,Yoon Jong Shin - Topic,70491
2021 Monthly Yoon Repair October - Slow Starter (with Lee Seung Gi) (2021 월간 윤종신...,Yoon Jong Shin - Topic,231438
2021 Monthly Yoon Repair August - Love Boat (2021 월간 윤종신 Repair 8월호 - Love Boat),Yoon Jong Shin - Topic,63090
2021 Monthly Yoon Repair September - Longing Party (2021 월간 윤종신 Repair 9월호 -...,Yoon Jong Shin - Topic,63785
2021 Monthly Yoon Repair June - The girl upstairs (2021 월간 윤종신 Repair 6월호 -...,Yoon Jong Shin - Topic,47995
Human Being,Yoon Jong Shin - Topic,12618
2021 Monthly Yoon Repair July - Amateur (2021 월간 윤종신 Repair 7월호 - 아마추어),Yoon Jong Shin - Topic,93634
2021 Monthly Yoon Repair March - Monster (2021 월간 윤종신 Repair 3월호 - 몬스터),Yoon Jong Shin - Topic,10121
2021 Monthly Yoon Repair May - Behind You (2021 월간 윤종신 Repair 5월호 - 뒷모습),Yoon Jong Shin - Topic,127146
Graduation Tears,Yoon Jong Shin - Topic,201556
2021 Monthly Yoon Repair April - Stop By (with sunwoojunga) (2021 월간 윤종신 Repair...,Yoon Jong Shin - Topic,150364
At the Riverside (강변에서),Chong Tae-chun - Topic,6750
Spare (with Yumdda),Yoon Jong Shin - Topic,2042
Graduation Tears (Inst.),Yoon Jong Shin - Topic,2376
2021 Monthly Yoon Repair January - Take Care (with Jung Joonil) (2021 월간 윤종신 Repair...,Yoon Jong Shin - Topic,104656
Human Being (Inst.),Yoon Jong Shin - Topic,843
Taxi Driver (이별손님),Yoon Jong Shin - Topic,36060
A Rounded Stone (모난돌),Yoon Jong Shin - Topic,28571
Long D.,Yoon Jong Shin - Topic,2453
Classy (멋),Yoon Jong Shin - Topic,7029
Monthly Project 2022 October Yoon Jong Shin - Island (2022 월간 윤종신 10월호 - 섬),Yoon Jong Shin - Topic,113957
My Gene (끌림의 정체),Yoon Jong Shin - Topic,1882
Isolation (고립),Yoon Jong Shin - Topic,1860
Shuffling,Yoon Jong Shin - Topic,8647
Easy Listening (with 이준),Yoon Jong Shin - Topic,1596
Summer  Anyway (그래도 SUMMER),Yoon Jong Shin - Topic,2510
New York,Yoon Jong Shin - Topic,4064
Summer  Anyway (그래도 SUMMER),Yoon Jong Shin - Topic,2510
An Evening Breeze (늦바람),Yoon Jong Shin - Topic,8741
Slow Starter,Yoon Jong Shin - Topic,101265
You're Right (with Kingo Hamada) (생각 (with Kingo Hamada)),Yoon Jong Shin - Topic,3623
A.I (인공지능),Yoon Jong Shin - Topic,3602
Unstable (feat. Kim Feel Cheon Dan Bi) (이별하긴 하겠지 (feat. 김필 천단비)),Kim Feel - Topic,304862
Foreseeable Future (가까운 미래),Yoon Jong Shin - Topic,8040
The Last Day (은퇴식),Yoon Jong Shin - Topic,979
Untie (with Shin Chi Reem) (느슨 (with 신치림)),Yoon Jong Shin - Topic,1717
Workaholic (feat. Ha Dong Qn) (워커홀릭 (feat. 하동균)),Ha Dong Qn - Topic,432343
My Type (feat. Miyu) (내 타입 (feat. 미유)),Miyu - Topic,79002
Over (니가 뭐라고),Yoon Jong Shin - Topic,2346
Alone Again (개인주의),Yoon Jong Shin - Topic,32155
Destiny,Yoon Jong Shin - Topic,1846
The Wanderer (기다리지 말아요),Yoon Jong Shin - Topic,73078
Passport Live Version (여권 Live Version),Yoon Jong Shin - Topic,19840
Goodbye Talk (이별톡),Yoon Jong Shin - Topic,14545
Do It Now,Yoon Jong Shin - Topic,7962
Frame,Yoon Jong Shin - Topic,3981
Tomorrow Live Version (내일 할 일 Live Version),Yoon Jong Shin - Topic,24938
Long D. Live Version,Yoon Jong Shin - Topic,11628
My Queen,Yoon Jong Shin - Topic,20130
No Extra Live Version (말꼬리 Live Version),Yoon Jong Shin - Topic,14340
Summer Man,Yoon Jong Shin - Topic,116558
Taxi Live Version (이별택시 Live Version),Yoon Jong Shin - Topic,6305
Over Sea Live Version (바다 이야기 Live Version),Yoon Jong Shin - Topic,34462
She's Cool Live Version (시원한 걸 Live Version),Yoon Jong Shin - Topic,1632
Exhausted Live Version (지친 하루 Live Version),Yoon Jong Shin - Topic,75851
Welcome Summer Live Version,Yoon Jong Shin - Topic,3428
MR. REAL,Yoon Jong Shin - Topic,1190
Frame Live Version,Yoon Jong Shin - Topic,1079
그대 뺨에 흐르는 눈물,Yoon Jong Shin - Topic,16184
Leave (떠나),Yoon Jong Shin - Topic,7095
My Queen Live Version,Yoon Jong Shin - Topic,1510
From January to June Live Version (1월부터 6월까지 Live Version),Yoon Jong Shin - Topic,14871
Uphill Live Version (오르막길 Live Version),Yoon Jong Shin - Topic,81809
Lean on You (기댈게),Yoon Jong Shin - Topic,60690
Night View Live Version (야경 Live Version),Yoon Jong Shin - Topic,120663
Night Drive,Yoon Jong Shin - Topic,79996
The Last Exam (벼락치기),Yoon Jong Shin - Topic,3766
On The Street Live Version (거리에서 Live Version),Yoon Jong Shin - Topic,16111
몰린2,Yoon Jong Shin - Topic,11681
Coming to You Live Version (너에게 간다 Live Version),Yoon Jong Shin - Topic,78972
2005년생 내 아들에게,Various Artists - Topic,231
Burn Live Version (불놀이 Live Version),Yoon Jong Shin - Topic,16897
Good day Live Version (보람찬 하루 Live Version),Yoon Jong Shin - Topic,1111
우리 이제 연인인가요,Yoon Jong Shin - Topic,4506
Good morning Live Version,Yoon Jong Shin - Topic,5372
Arrival Live Version (feat. Joe Wonsun) (도착 Live Version (feat. 조원선)),Yoon Jong Shin - Topic,3400
우리 이제 연인인가요,Yoon Jong Shin - Topic,1622
The loneliest Live Version (이 세상에 가장 외로운 너 Live Version),Yoon Jong Shin - Topic,1239
Your Mom Live Version (너의 어머니 Live Version),Yoon Jong Shin - Topic,6534
A Silly Weddding Live Version (바보의 결혼 Live Version),Yoon Jong Shin - Topic,703
Lucy Live Version,Yoon Jong Shin - Topic,12203
옛사랑 (옛사랑),Various Artists - Topic,1236
Escape Live Version (도피 Live Version),Yoon Jong Shin - Topic,7305
Inerasable Live Version (널 지워버리기엔 Live Version),Yoon Jong Shin - Topic,12070
Long Time Ago Live Version (오래전 그날 Live Version),Yoon Jong Shin - Topic,5613
우리 이제,Yoon Jong Shin - Topic,3185
My Twenties Live Version (나의 이십대 Live Version),Yoon Jong Shin - Topic,5595
September Live Version (9월 Live Version) (9月 Live Version) (9月 Live Version),Yoon Jong Shin - Topic,31227
Cheer Me Live Version (나에게 하는 격려 Live Version),Yoon Jong Shin - Topic,18669
고요 Live Version,Yoon Jong Shin - Topic,73581
Apart One More Live Version (한번 더 이별 Live Version),Yoon Jong Shin - Topic,30649
Holiday Live Version (휴일 Live Version),Yoon Jong Shin - Topic,30303
매우 느끼한 환생 (feat. 윤종신),You Hee Yeol - Topic,718
오래전 그날 (응답하라 1994 삽입곡),Yoon Jong Shin - Topic,3161
2021 Monthly Yoon Repair February - Forbidden Game (with Miyu) (2021 월간 윤종신 Repair...,Yoon Jong Shin - Topic,512956
Autumn in Closet (2022 Live Version) (가을옷 (2022 Live Version)),Yoon Jong Shin - Topic,27381
Take Care (with JOONIL JUNG) (잘 했어요 (with 정준일)),Yoon Jong Shin - Topic,4410
Forbidden Game (with Miyu) (왠지 그럼 안될 것 같아 (with 미유)),Yoon Jong Shin - Topic,2982
Late Autumn (2022 Live Version) (늦가을 (2022 Live Version)),Yoon Jong Shin - Topic,29222
Monster,Yoon Jong Shin - Topic,2067
Molyn (2022 Live Version) (몰린 (2022 Live Version)),Yoon Jong Shin - Topic,8525
Stop By (with sunwoojunga) (모처럼 (with 선우정아)),Yoon Jong Shin - Topic,2501
Sweet Confession (2022 Live Version) (고백을 앞두고 (2022 Live Version)),Yoon Jong Shin - Topic,34759
Behind You (뒷모습),Yoon Jong Shin - Topic,2420
Annie (2022 Live Version),Yoon Jong Shin - Topic,32057
The girl upstairs (이층집 소녀),Yoon Jong Shin - Topic,1597
Boolmong (2022 Live Version) (불멍 (2022 Live Version)),Yoon Jong Shin - Topic,7678
Multiple Personality (2022 Live Version) (다중인격 (2022 Live Version)),Yoon Jong Shin - Topic,6988
Rainy Happy Day (2022 Live Version),Yoon Jong Shin - Topic,6298
Amateur (아마추어),Yoon Jong Shin - Topic,1646
Love Boat,Yoon Jong Shin - Topic,1457
You're Right (2022 Live Version) (생각 (2022 Live Version)),Yoon Jong Shin - Topic,7987
My Nearest (2022 Live Version) (내 사람들 (2022 Live Version)),Yoon Jong Shin - Topic,8874
Longing Party (그리움 축제),Yoon Jong Shin - Topic,1417
The Wanderer (2022 Live Version) (기다리지 말아요 (2022 Live Version)),Yoon Jong Shin - Topic,20132
Long D. (2022 Live Version),Yoon Jong Shin - Topic,11966
Slow Starter (with Lee Seung Gi),Yoon Jong Shin - Topic,1389
December (12월),Yoon Jong Shin - Topic,1241
Would you? (같이 가줄래),Yoon Jong Shin - Topic,1435
비밀의 마음 (with 미유) (秘密の想い (with 미유)),Yoon Jong Shin - Topic,1320
My Type (with Miyu),Yoon Jong Shin - Topic,1228
NFT (with ONEO),Yoon Jong Shin - Topic,765
One-Way (with Jung Seung Hwan) (너의 여행 (with 정승환)),Yoon Jong Shin - Topic,1869
Island (2022 Live Version) (섬 (2022 Live Version)),Yoon Jong Shin - Topic,5714
Words (말),Yoon Jong Shin - Topic,896
Age (2022 Live Version) (나이 (2022 Live Version)),Yoon Jong Shin - Topic,8587
Symptom (처방전),Yoon Jong Shin - Topic,873
Exhaustion (2022 Live Version) (탈진 (2022 Live Version)),Yoon Jong Shin - Topic,30476
Rainy Happy Day (with Kingo Hamada),Yoon Jong Shin - Topic,755
You're Different (with MINSEO) (그댄 달라요 (with 민서)),Yoon Jong Shin - Topic,1488
Summer Drink (with Kingo Hamada),Yoon Jong Shin - Topic,975
Boolmong (불멍),Yoon Jong Shin - Topic,841
Multiple Personality (다중인격),Yoon Jong Shin - Topic,747
Island (섬),Yoon Jong Shin - Topic,1121
Menu (메뉴),Yoon Jong Shin - Topic,592
Still with me (with Tae Jin Son) (마음에 산다 (with 손태진)),Yoon Jong Shin - Topic,1304
Still with me (윤종신 Version) (마음에 산다 (윤종신 Version)),Yoon Jong Shin - Topic,1480
2013 월간 윤종신 Repair 4월호 - 부디,Yoon Jong Shin - Topic,9912
Chicken Soup 정준하  윤종신 Remix Version (영계백숙 정준하  윤종신 Remix Version),Yoon Jong Shin - Topic,1304
Chicken Soup 윤종신 Remix Version (영계백숙 윤종신 Remix Version),Yoon Jong Shin - Topic,667
My Type (내 타입),Miyu - Topic,101298
My Type Instrumental (내 타입 Instrumental),Miyu - Topic,7574
담배 한 모금,Yoon Jong Shin - Topic,31346
The Detail (with Puer Kim MUZIE) (The Detail (with 퓨어킴 뮤지)),Yoon Jong Shin - Topic,1657
상념,Yoon Jong Shin - Topic,1088
밤차,Yoon Jong Shin - Topic,942
어느 예비군의 편지 (feat. 유희열),You Hee Yeol - Topic,2852
Wild Boy (with Kang Seung Yoon MINO) (Wild Boy (with 강승윤 송민호)),Yoon Jong Shin - Topic,1627
사랑의 역사,Yoon Jong Shin - Topic,81577
새로고침 (with 린),Yoon Jong Shin - Topic,14157
똑바로 살아라,Yoon Jong Shin - Topic,5751
빈 고백 (with 유희열),Yoon Jong Shin - Topic,971
New You (with 임슬옹) (New You (with 임슬옹)),Yoon Jong Shin - Topic,3033
우리 이제 연인인가요,Yoon Jong Shin - Topic,2456
거리에서,Yoon Jong Shin - Topic,118850
이별택시,Yoon Jong Shin - Topic,116230
왠지 그럼 안될 것 같아 (with Kelly),Yoon Jong Shin - Topic,3732
부디,Yoon Jong Shin - Topic,55042
그대 없이는 못살아 Spring Version,Yoon Jong Shin - Topic,8971
Bat Girl (with Younha) (Bat Girl (with 윤하)),Yoon Jong Shin - Topic,9436
고속도로 로맨스,Yoon Jong Shin - Topic,1450243
막걸리나,Yoon Jong Shin - Topic,404
여자 없는 남자들,Yoon Jong Shin - Topic,13262
회색도시 (with 스윙스),Yoon Jong Shin - Topic,3105
바캉스 매니아,Yoon Jong Shin - Topic,2372
이별을 앞두고,Yoon Jong Shin - Topic,53208
고요 (with 정준일),Yoon Jong Shin - Topic,1027607
본능적으로 (with 스윙스),Yoon Jong Shin - Topic,1941
행복한 눈물,Yoon Jong Shin - Topic,1835
이성적으로,Yoon Jong Shin - Topic,368
길,Yoon Jong Shin - Topic,6827
넌 완성이었어,Yoon Jong Shin - Topic,772
1월부터 6월까지 (1월부터 6월까지),Yoon Jong Shin - Topic,4184448
지친하루 (with 곽진언 김필),Yoon Jong Shin - Topic,1148160
치과에서 (with 조정치),Yoon Jong Shin - Topic,540
내일 할 일 (feat. 성시경),Yoon Jong Shin - Topic,3197278
바래바래 Summer Version,Yoon Jong Shin - Topic,282
No Schedule (feat. Kim Yeon Woo),Yoon Jong Shin - Topic,26450
해변의 추억 Day Version,Yoon Jong Shin - Topic,404
해변의 추억 Night Version,Yoon Jong Shin - Topic,392
너에게 간다 (feat. 김범수),Yoon Jong Shin - Topic,339607
나에게 온다 (feat. 양파),Yoon Jong Shin - Topic,14092
MONTHLY 2010 SEPTEMBER - 후회 왕 (with Kim Yeon Woo),Yoon Jong Shin - Topic,4150
환생 (feat. 킹스턴 루디스카),Yoon Jong Shin - Topic,7476
MONTHLY 2010 OCTOBER - 그대 없이는 못살아 (늦가을),Yoon Jong Shin - Topic,12094
Walking Man,Yoon Jong Shin - Topic,7009
팥빙수 (feat. 제이래빗),Yoon Jong Shin - Topic,12979
굿바이 (feat. 박지윤),Yoon Jong Shin - Topic,19656
이별의 온도,Yoon Jong Shin - Topic,161415
우둔남녀 (feat. A.T),Yoon Jong Shin - Topic,4386
12월,Yoon Jong Shin - Topic,29267
Annie (feat. SWEET SORROW),Yoon Jong Shin - Topic,67535
그댄 여전히 멋있는 사람 (feat. 김윤아),Yoon Jong Shin - Topic,2689
오래전 그날 (feat. 이적),Yoon Jong Shin - Topic,223956
휴일,Yoon Jong Shin - Topic,24626
오늘의 날씨 (feat. 클래지콰이),Yoon Jong Shin - Topic,6834
My Town (동네 한 바퀴),Yoon Jong Shin - Topic,92710
이층집 소녀,Yoon Jong Shin - Topic,23634
The Night View (야경),Yoon Jong Shin - Topic,95802
No Schedule,Yoon Jong Shin - Topic,11103
그늘,Yoon Jong Shin - Topic,4761
환생,Yoon Jong Shin - Topic,865587
You Are So Beautiful,Yoon Jong Shin - Topic,36590
시원한 걸,Yoon Jong Shin - Topic,4561
여자친구,Yoon Jong Shin - Topic,11123
길,Yoon Jong Shin - Topic,11160
부디,Yoon Jong Shin - Topic,105221
몬스터,Yoon Jong Shin - Topic,44247
의지,Yoon Jong Shin - Topic,6236
나의 이십대,Yoon Jong Shin - Topic,15032
Club에서,Yoon Jong Shin - Topic,5708
너의 여행,Yoon Jong Shin - Topic,35956
내 사랑 못난이,Yoon Jong Shin - Topic,125813
팥빙수,Yoon Jong Shin - Topic,116027
우 (愚) 에게 (With 015B),Yoon Jong Shin - Topic,1934
What I Should Do Tomorrow (내일 할 일),Yoon Jong Shin - Topic,89256
너의 어머니,Yoon Jong Shin - Topic,13593
검은 리본속의 너,Yoon Jong Shin - Topic,7566
보답,Yoon Jong Shin - Topic,1614
고속도로 Romance,Yoon Jong Shin - Topic,86545
Will you come with me (같이 가줄래),Yoon Jong Shin - Topic,12929
아버지의 사랑처럼,Yoon Jong Shin - Topic,8912
널 지워버리기엔,Yoon Jong Shin - Topic,3214
Escape (벗어나기),Yoon Jong Shin - Topic,4249
O My Baby,Yoon Jong Shin - Topic,32925
아침,Yoon Jong Shin - Topic,15062
해변 Mood Song,Yoon Jong Shin - Topic,10357
너에게 간다,Yoon Jong Shin - Topic,544712
She's Not Here,Yoon Jong Shin - Topic,2529
굿바이 (Duet. 장혜진),Yoon Jong Shin - Topic,24304
Numbness (무감각),Yoon Jong Shin - Topic,11520
일년,Yoon Jong Shin - Topic,17223
Lunch Menu (feat. 박민준(Espionne)),Yoon Jong Shin - Topic,1966
바다 이야기,Yoon Jong Shin - Topic,10278
God Bless You,Yoon Jong Shin - Topic,2701
Self Encouragement (나에게 하는 격려),Yoon Jong Shin - Topic,5618
나의 안부,Yoon Jong Shin - Topic,5885
바캉스 매니아,Yoon Jong Shin - Topic,3795
널 지워버리기엔,Yoon Jong Shin - Topic,8131
消耗 (Somo),Yoon Jong Shin - Topic,1708
Impromptu Trip (즉흥여행),Yoon Jong Shin - Topic,6998
Because I Love You,Yoon Jong Shin - Topic,3555
고진감래 (苦盡甘來),Yoon Jong Shin - Topic,2846
너의 결혼식,Yoon Jong Shin - Topic,73110
서른 너머... 집으로 가는 길,Yoon Jong Shin - Topic,63152
배려,Yoon Jong Shin - Topic,3050
수목원에서,Yoon Jong Shin - Topic,45269
내사랑 못난이,Yoon Jong Shin - Topic,3819
Love Boat,Yoon Jong Shin - Topic,9233
